Age,Niveau de diplôme,Genre,Quartier,Salaire (€),Classe sociale,École des enfants,Dispose de femme de ménage,Prix au mètre carré de l'habitation (€/m2),Casier judiciaire,Niveau social des parents,Va souvent au cinéma,Score
59,4,1,1,4287,2,0,1,1839,0,1,1,0.5499999999999998
63,0,1,0,6921,1,0,1,2243,1,1,1,2.8
88,3,0,1,7492,1,0,1,3197,0,2,2,1.5499999999999998
57,0,1,1,5092,2,1,1,4178,0,2,1,0.6499999999999999
53,1,0,2,6519,1,0,1,4711,0,1,1,1.65
77,3,1,0,1777,2,1,0,2454,1,2,0,1.9
88,3,1,1,5171,1,1,0,3526,0,0,0,0.3999999999999999
54,1,0,2,7778,0,1,0,4741,1,0,2,4.0
66,0,0,0,6761,0,0,0,4389,1,2,0,3.0
53,3,0,0,1941,0,1,0,2927,1,0,2,2.4
62,3,0,1,8491,1,0,0,4463,1,2,2,4.25
70,0,0,0,9480,1,0,1,4870,1,0,0,3.15
47,1,0,0,1508,1,1,0,3107,1,1,1,1.4
53,1,1,2,3122,0,0,1,4437,0,2,2,1.7999999999999998
36,2,0,0,9352,2,1,0,4133,0,2,2,0.75
79,1,0,0,3679,2,1,1,1571,1,0,1,1.55
33,1,0,1,5253,0,1,1,1734,1,2,0,2.4
67,0,1,0,2010,0,1,0,4240,1,0,1,2.0
34,3,1,2,5040,1,1,1,1535,1,2,2,4.15
70,3,0,1,6264,1,0,1,2934,1,2,1,3.55
36,0,1,1,8900,1,1,0,3978,0,0,2,0.6499999999999999
86,2,1,2,8750,2,0,1,1601,1,0,1,4.15
75,0,0,1,8854,1,0,0,1035,0,2,1,0.5
78,2,0,2,4226,0,0,1,3627,1,1,1,3.9499999999999997
70,2,0,0,3181,1,1,0,1791,0,1,1,-0.6000000000000001
20,1,0,2,1019,1,0,0,1364,1,2,2,3.5
38,1,1,2,4769,0,1,1,2400,1,0,2,3.4499999999999997
48,1,1,0,3447,0,1,0,3365,1,1,1,1.55
33,1,0,1,3090,0,0,1,1669,1,2,2,3.05
79,0,0,2,3152,0,0,1,3922,0,2,2,1.6999999999999997
66,0,0,2,6018,2,1,0,3512,0,1,2,1.4
39,4,0,2,7123,0,1,0,2105,1,1,0,3.65
77,4,1,0,7911,0,1,0,2391,0,2,2,0.3999999999999999
32,4,0,1,7838,0,1,1,4212,0,0,1,0.8999999999999999
84,3,0,0,8507,1,1,1,4354,0,0,0,0.3999999999999999
33,3,1,0,3631,0,1,1,2953,1,1,2,2.6999999999999997
49,1,1,1,8307,2,1,0,4028,0,1,0,0.25
78,2,1,2,5358,0,0,1,4172,1,2,0,4.65
37,4,1,1,2755,0,1,0,4759,1,2,1,2.75
88,4,0,0,1153,1,0,1,4254,0,0,0,0.3999999999999999
62,1,0,2,4988,0,0,0,3641,0,0,1,0.7999999999999998
52,1,1,2,6365,2,0,0,4276,1,0,2,4.5
52,4,0,2,7648,1,0,1,2157,0,1,0,1.7999999999999998
85,4,1,0,4645,2,0,1,1616,1,0,1,2.55
50,1,0,0,3867,1,1,1,4965,1,2,1,2.05
71,1,1,2,5809,0,1,1,1692,0,1,2,1.15
74,2,1,0,8161,1,0,1,1872,1,1,2,3.4
88,1,1,0,9589,0,0,0,2581,1,2,0,2.4
21,3,0,0,9895,2,0,1,1800,0,1,0,0.3999999999999999
75,3,0,1,2372,1,0,0,2721,0,0,2,0.8999999999999999
66,0,0,2,7390,1,0,1,4280,1,1,0,4.4
41,4,1,1,9338,2,0,0,3172,1,1,2,3.9
79,3,1,0,2864,0,0,0,4000,0,0,1,-0.10000000000000009
83,3,0,1,7757,0,1,0,4605,0,0,0,0.75
37,3,0,2,5192,0,0,1,2420,1,0,1,4.3
89,1,0,2,3822,1,1,0,4053,0,1,0,0.6499999999999999
43,2,0,0,5366,1,0,1,2659,0,1,1,0.5499999999999998
31,4,1,1,8861,0,0,0,2874,1,2,1,3.4
42,1,1,2,6131,2,0,1,1130,1,1,0,3.65
74,1,1,1,4812,1,1,0,1765,1,1,1,1.9
82,3,0,1,7976,0,1,0,1853,1,2,2,3.25
79,2,0,0,5490,2,0,1,1484,1,0,2,3.4
60,1,1,1,3199,2,0,1,4217,0,2,0,0.5499999999999998
29,1,1,1,2403,0,0,0,1099,0,0,0,-0.25
88,3,0,2,5894,1,1,0,1208,1,0,0,3.5
57,0,0,1,6914,1,1,1,4382,0,1,0,0.6499999999999999
30,0,1,0,2908,2,0,1,1200,1,1,0,2.15
22,3,0,1,7998,0,1,0,4568,1,2,2,3.75
18,3,0,1,2276,1,1,0,2490,0,2,0,-0.10000000000000009
78,1,0,1,3799,2,0,0,2526,1,1,0,2.55
86,0,1,1,5628,1,0,1,1915,1,2,1,3.15
29,3,0,0,3856,0,0,0,1318,1,2,1,2.4
50,0,0,0,7835,0,0,0,1334,0,2,0,0.0
46,2,1,2,1554,0,1,1,4733,0,2,2,1.65
72,0,0,0,6581,2,0,1,3710,1,1,0,2.8
89,4,1,1,3862,2,1,1,1085,0,1,1,0.04999999999999982
60,3,0,0,2636,1,0,1,4623,1,2,2,3.4
32,4,1,0,1039,1,1,1,4320,0,0,0,-0.10000000000000009
53,1,1,2,4998,2,1,1,2517,0,2,2,0.9499999999999997
65,4,0,1,5240,2,1,1,3590,1,2,2,3.55
65,3,0,2,9177,0,0,1,4461,1,1,0,4.65
70,4,1,2,5618,0,0,1,1401,1,2,0,4.15
44,4,0,1,8822,1,1,1,4944,0,1,2,1.4
61,3,1,0,7930,1,1,0,2748,0,0,2,0.3999999999999999
46,4,1,2,5200,2,0,0,3609,0,0,1,1.65
84,1,1,1,9515,2,1,0,2341,1,2,2,2.9
19,2,0,1,2581,2,1,0,1333,1,1,0,2.25
21,3,1,0,5435,1,0,1,2839,1,1,0,3.05
28,4,1,2,8686,0,1,1,2251,0,2,1,1.2999999999999998
88,3,0,2,4914,0,1,1,4104,0,2,0,1.2999999999999998
79,2,1,1,6523,1,0,0,3644,1,2,1,3.4
31,3,1,0,5310,2,1,1,1004,0,2,2,0.3999999999999999
21,3,1,2,2547,1,1,0,3114,0,2,1,0.6499999999999999
90,0,0,0,9038,2,1,1,3430,0,2,1,-0.20000000000000018
59,1,0,0,1066,1,1,0,1025,0,2,0,-1.25
48,3,0,1,2137,0,0,1,1966,1,0,1,2.9
59,1,1,0,5038,0,0,0,3296,0,1,2,0.3999999999999999
35,3,0,1,5979,1,0,1,3433,0,1,2,1.5499999999999998
20,1,0,0,5700,2,0,1,3353,1,1,1,2.55
22,2,0,0,6734,1,1,0,2800,0,1,2,0.3999999999999999
31,4,0,0,8299,2,0,1,2021,0,2,1,0.5499999999999998
62,3,0,2,7624,2,0,1,1217,1,2,1,4.15
87,4,0,0,4335,2,0,0,3550,1,2,2,3.05
33,3,0,1,9306,1,1,0,1743,0,1,1,0.25
41,2,1,2,1882,0,0,0,1994,0,2,2,1.5
64,0,0,0,9530,0,1,0,3212,1,1,1,2.15
52,0,1,1,5714,1,1,0,1771,0,0,1,0.0
90,0,0,1,4778,1,1,1,3823,0,1,2,0.44999999999999973
81,4,0,1,4735,0,0,1,4418,0,2,1,1.0499999999999998
81,1,1,2,6105,1,0,1,1346,1,0,0,3.65
58,1,1,1,7967,0,1,0,2682,0,1,1,-0.10000000000000009
68,4,1,0,6082,1,0,1,2277,1,2,2,3.55
68,2,1,1,9585,0,1,1,1133,0,1,1,0.3999999999999999
27,0,0,1,4470,1,0,0,2103,1,0,1,2.8
30,4,0,0,8326,0,1,0,3683,0,2,2,0.3999999999999999
58,1,1,2,2650,0,0,1,3230,0,1,0,0.7999999999999998
38,1,0,1,5724,2,1,1,2368,1,2,2,3.05
62,1,1,1,1172,2,1,0,4845,1,2,0,2.25
26,0,0,0,2152,1,1,1,3668,0,2,1,-0.7000000000000002
49,0,0,1,9788,2,0,1,3493,1,2,2,3.8
86,0,1,1,7748,1,0,1,3645,1,2,1,3.3
20,2,1,2,2232,0,0,0,3447,1,2,2,4.15
83,0,0,0,2733,0,0,0,4651,0,2,1,0.0
81,3,0,2,2093,0,1,0,2614,1,0,0,3.15
34,1,0,1,7108,1,1,1,3775,1,0,1,2.55
58,3,0,0,4739,0,0,1,2687,0,1,0,0.19999999999999973
82,4,0,1,6621,2,0,0,1761,0,0,2,1.25
80,4,1,0,9220,0,0,1,3077,1,1,1,3.05
55,0,1,1,3926,2,0,0,2648,0,2,1,0.2999999999999998
88,0,1,0,5146,2,0,1,2221,1,2,2,3.3
41,2,0,0,8360,1,0,1,2916,1,0,2,3.55
41,2,1,1,4474,0,1,0,4695,1,2,2,3.4
62,4,1,0,6887,1,1,0,3390,1,1,1,2.4
44,3,0,0,4234,0,0,1,2497,1,1,0,2.6999999999999997
19,3,0,2,4286,1,0,1,1761,1,0,1,3.8
24,3,1,0,6745,2,0,1,1530,0,0,1,0.3999999999999999
29,0,0,2,1404,0,0,0,4296,0,1,2,1.75
48,4,0,1,8870,1,1,0,3292,0,1,0,0.3999999999999999
45,1,1,2,2262,0,0,0,2883,1,0,1,3.15
32,0,0,0,4083,0,1,0,4765,0,0,2,0.1499999999999999
58,3,0,0,4718,1,0,0,1205,0,2,2,0.3999999999999999
28,0,0,1,4216,0,0,0,3008,0,1,0,0.2999999999999998
39,0,1,0,7795,2,1,1,4314,1,2,1,2.65
82,1,0,0,4916,1,0,0,2859,1,2,0,2.05
86,3,1,1,6450,0,0,0,2494,1,2,2,3.9
47,0,1,1,4020,0,0,1,2788,1,2,2,3.4499999999999997
51,4,1,0,8741,2,1,1,4730,1,2,0,2.9
76,2,0,0,7800,2,0,1,2500,1,2,0,3.05
78,0,0,2,9589,1,0,1,4034,0,1,1,1.9
46,0,0,2,4433,1,0,0,3325,0,1,2,1.5499999999999998
33,0,0,2,3552,0,1,0,1343,0,0,0,0.3999999999999999
76,1,0,0,5371,2,0,0,4275,1,0,1,2.75
31,2,0,2,1372,2,1,0,2970,1,0,2,3.65
88,3,1,1,5032,2,0,0,1286,0,1,0,0.75
50,0,0,1,9801,0,0,1,4877,0,2,2,1.65
56,4,0,2,1296,0,0,0,2484,0,0,1,1.15
68,4,1,0,2371,0,0,1,4420,0,0,1,0.3999999999999999
63,4,0,2,1049,1,0,1,1945,0,2,0,1.15
45,3,1,2,3528,2,1,1,4784,1,1,1,3.8
82,1,0,1,2916,2,1,0,1624,1,1,0,1.75
47,2,1,1,8627,2,1,0,1943,0,2,2,0.75
27,4,0,1,9575,0,0,0,4390,0,1,0,1.25
61,4,1,0,1419,0,1,0,3434,0,1,0,-0.6000000000000001
30,3,1,1,8158,2,0,0,4904,1,0,2,4.25
83,2,0,1,1557,2,1,0,2012,1,1,0,2.4
30,0,0,0,8095,0,0,1,3353,1,2,0,2.8
81,1,0,1,8272,1,1,1,4504,1,2,2,3.4
41,1,0,2,9348,1,1,0,3506,0,1,2,1.15
24,4,0,0,2853,1,1,0,3396,1,2,2,2.4
65,1,1,2,1513,1,1,0,4649,0,1,1,0.5
19,3,0,0,9355,0,1,0,4519,0,1,0,0.25
29,3,0,1,3795,0,1,1,2069,1,2,2,3.1999999999999997
22,4,0,0,6054,0,0,0,2394,0,1,2,0.8999999999999999
19,4,0,0,7702,2,0,0,2379,1,0,1,2.9
39,2,1,1,7928,1,0,1,4300,1,1,1,3.9
39,2,0,1,9857,2,0,1,1938,0,1,0,0.8999999999999999
52,4,1,0,1886,2,1,0,3278,1,1,2,2.4
65,0,0,0,1155,0,0,1,2972,1,1,1,2.3
78,0,0,0,3989,0,1,0,1772,1,0,1,1.65
84,4,1,1,7655,1,0,1,3345,1,2,2,4.05
25,4,0,1,5504,0,0,0,4148,0,2,2,1.75
45,4,0,1,2244,2,0,0,2185,1,0,2,3.4
87,0,0,0,8309,0,1,0,4028,0,1,2,0.5
32,0,1,1,7051,2,1,0,4520,1,2,1,3.0
46,4,1,2,9542,1,1,1,1603,0,1,0,1.15
88,2,0,0,7215,1,0,0,3470,1,1,2,3.4
88,2,1,1,9322,1,0,0,4562,1,2,2,4.25
20,3,1,1,8063,0,0,1,2359,1,1,1,3.55
79,1,1,2,1838,1,1,1,3440,0,2,2,0.7999999999999998
79,0,0,0,1960,2,0,1,4288,0,2,0,0.1499999999999999
70,3,0,0,7314,2,1,0,3377,0,2,1,-0.10000000000000009
76,4,0,0,5020,0,0,1,2197,1,2,0,3.05
60,4,1,0,7209,2,0,1,4089,1,0,2,3.9
51,0,0,1,1085,1,1,1,4796,0,0,1,0.1499999999999999
19,4,1,2,1702,0,0,0,1608,1,1,1,3.5
54,4,1,1,9834,2,0,0,2166,1,2,2,3.9
84,3,0,1,9619,1,0,1,4070,0,0,0,1.4
52,2,0,2,3761,1,1,0,1785,0,2,0,0.6499999999999999
68,3,0,0,4018,1,0,0,2182,0,2,0,0.04999999999999982
52,0,0,2,3499,0,1,0,2839,0,2,0,0.5499999999999998
83,2,1,2,1400,0,1,1,1034,0,2,2,1.15
39,4,1,0,1399,1,1,1,4952,1,0,0,2.4
49,1,0,2,1318,0,1,0,1159,1,0,2,3.0
40,2,1,1,3679,1,1,0,2126,1,2,2,3.05
67,3,1,0,5912,2,0,0,1695,1,2,1,2.75
34,1,0,1,2557,1,0,1,3531,0,0,1,0.04999999999999982
51,4,1,1,4616,0,0,0,3184,0,0,2,1.0499999999999998
18,2,0,2,4825,0,1,1,4414,0,2,0,1.2999999999999998
80,2,0,1,2728,0,0,0,2419,0,0,0,0.3999999999999999
40,1,0,2,8767,0,1,0,4805,1,1,1,3.5
38,1,1,1,6783,0,0,0,1186,0,1,0,0.25
70,1,1,2,4403,1,1,0,3339,1,0,0,2.8
60,0,0,1,7570,1,1,1,1452,1,0,2,3.15
36,0,0,0,6099,2,1,1,2067,0,1,0,-0.20000000000000018
56,0,0,1,5593,1,1,0,2170,0,1,1,0.1499999999999999
46,1,1,2,9305,2,0,1,1407,1,0,0,3.65
71,2,1,2,1063,0,1,0,3093,0,0,0,0.6499999999999999
54,0,1,2,8313,2,0,1,2496,0,0,2,2.05
35,3,0,2,2897,0,1,1,4697,1,2,2,4.15
51,3,0,0,10000,1,0,0,2948,0,1,2,0.8999999999999999
43,2,0,2,7256,0,1,0,3697,1,2,2,4.15
83,2,0,1,8106,1,0,0,1745,1,0,0,3.25
24,2,0,0,7801,0,0,0,1477,1,1,1,2.75
45,2,1,1,4840,1,0,1,2981,0,2,2,1.1999999999999997
51,4,1,2,2317,1,1,0,2771,1,1,2,3.65
55,3,0,1,3031,1,1,0,1921,1,2,1,2.4
52,3,0,0,8522,0,1,1,3469,0,2,1,0.04999999999999982
84,3,0,0,4920,0,0,0,1506,1,1,1,2.4
49,3,1,0,1140,2,1,1,2612,1,1,2,2.55
22,0,0,0,6789,0,1,1,1445,1,2,2,2.65
27,2,0,2,6218,2,0,1,1949,0,0,1,1.65
69,0,1,0,4120,2,1,0,4358,1,2,2,2.65
33,1,1,0,7840,1,1,1,1495,1,0,0,1.9
41,4,1,1,9205,1,1,0,1407,1,2,1,2.75
21,3,0,0,8723,2,1,0,3308,0,0,2,0.3999999999999999
81,2,1,2,3622,0,0,1,2844,1,2,2,4.449999999999999
65,0,1,2,2074,2,1,0,2085,1,0,2,3.4
19,3,1,0,3150,1,1,1,1205,0,1,1,-0.4500000000000002
57,3,1,0,8585,0,1,0,3152,1,0,1,2.4
52,0,0,0,7720,2,1,1,2310,1,0,1,2.3
36,0,1,2,3071,2,0,0,2895,1,0,1,3.55
69,4,1,0,3910,2,0,1,2669,1,0,2,3.1999999999999997
62,4,1,1,6893,1,1,0,3503,0,0,0,0.3999999999999999
72,0,1,0,7614,1,0,1,3243,0,2,0,0.2999999999999998
89,0,0,1,2042,1,0,1,2991,0,1,0,0.2999999999999998
55,4,0,2,9226,0,1,0,3685,1,0,0,3.65
72,4,1,2,7194,2,0,1,4935,0,1,2,2.6500000000000004
20,4,0,2,1028,1,0,1,1409,0,2,0,1.15
19,2,1,1,6393,2,0,1,4826,1,0,0,3.9
33,4,1,0,9284,0,0,1,3181,0,2,2,1.0499999999999998
80,4,0,2,4302,0,0,0,2496,1,0,0,3.8
31,2,1,0,5356,0,1,1,4790,1,0,0,2.9
90,2,0,2,1580,2,0,1,1437,0,2,1,1.15
81,1,1,1,8608,2,1,0,2685,1,1,2,2.9
90,3,1,1,2629,1,1,1,1370,1,0,2,2.9
65,2,1,1,1281,2,1,1,3452,1,0,1,2.55
20,1,0,0,8923,0,0,1,1682,1,1,0,2.4
61,2,1,0,9813,0,0,0,1370,0,2,0,0.25
75,3,0,2,2858,0,1,0,4505,0,1,0,1.0
80,2,0,1,9642,1,1,0,1360,0,2,0,0.25
58,0,0,1,7596,1,1,1,1195,0,0,2,0.6499999999999999
59,0,0,0,4408,0,1,0,4985,1,2,1,2.15
67,1,1,1,2831,1,0,1,2598,1,0,2,3.05
36,2,1,0,9183,2,0,0,3507,0,1,1,0.3999999999999999
31,3,0,1,8483,1,0,0,4467,0,2,1,1.25
28,4,0,0,2611,2,0,0,3629,0,2,0,-0.10000000000000009
33,3,0,2,7173,2,0,1,2954,1,0,2,4.8
46,2,0,2,8019,1,0,1,2623,1,1,2,4.8
30,1,1,0,1311,1,0,1,3433,1,0,2,2.55
75,2,0,2,7307,1,0,0,2323,0,0,2,2.15
77,0,1,1,4030,2,0,0,1861,1,0,2,3.15
87,0,0,1,6583,1,0,1,4075,0,0,0,1.15
51,3,0,2,9076,0,0,1,1563,0,2,2,2.15
61,0,1,1,6466,0,0,0,1866,1,2,1,3.0
64,3,0,0,5474,1,1,1,1977,1,1,2,2.9
38,1,1,0,5630,1,1,0,4658,1,2,2,2.75
34,2,0,2,4365,0,1,1,3412,1,0,1,3.4499999999999997
34,4,0,0,4299,1,0,1,1251,0,1,1,0.04999999999999982
73,1,0,0,8683,0,0,0,3727,1,0,0,2.4
28,2,0,1,4528,2,0,1,3940,1,2,1,3.1999999999999997
20,1,1,0,8533,2,1,0,1071,1,0,2,2.25
58,4,1,2,3470,1,1,0,2531,1,1,1,3.3
60,4,0,1,9783,0,1,0,2141,1,1,0,2.9
27,2,0,0,1184,0,0,0,3480,1,2,0,2.4
65,1,0,1,2872,0,0,1,3217,1,1,0,2.55
35,2,1,1,6941,0,0,1,4947,0,1,0,1.4
68,2,0,1,7176,0,0,0,1816,0,1,2,1.25
71,1,1,1,1651,0,0,0,3648,1,1,2,2.9
85,4,0,1,6266,0,0,1,4311,1,1,2,4.4
85,1,0,2,8233,1,0,1,4047,1,0,2,4.65
26,3,0,2,5434,0,1,0,3856,1,1,0,3.65
66,3,0,0,8578,1,1,1,2392,0,0,1,0.04999999999999982
56,3,1,2,6277,0,1,1,1674,1,1,0,3.65
55,2,1,2,8423,2,0,1,3146,0,0,1,1.7999999999999998
76,0,1,2,6715,2,1,0,1391,1,0,0,3.25
55,1,0,1,9048,2,1,1,1006,0,2,2,0.3999999999999999
25,0,1,2,5654,0,1,0,1644,0,0,2,1.25
19,4,1,1,9454,2,1,1,2196,1,2,1,3.05
36,4,1,2,2615,0,0,1,1623,1,2,1,3.65
47,2,1,2,9089,1,1,1,3206,1,2,2,4.3
32,4,0,0,2837,1,0,1,4027,1,1,2,3.4
88,1,1,2,4781,1,0,0,4089,0,1,2,1.65
84,4,1,1,4160,2,1,0,1968,1,0,2,2.9
55,3,1,1,4850,1,0,1,1263,1,1,2,3.55
56,0,1,1,8114,2,1,0,3702,0,1,2,0.6499999999999999
78,3,1,2,1823,1,0,1,4486,0,2,2,2.15
52,1,1,0,9175,1,0,1,4882,1,2,1,2.9
43,2,0,1,8257,0,0,0,4991,1,0,0,3.75
30,0,0,2,7303,2,0,1,2682,1,2,0,4.05
39,3,1,0,2490,1,0,1,4751,1,1,0,2.9
75,3,1,2,2224,1,0,0,4846,0,0,2,2.0
86,3,1,1,2507,2,1,1,3205,0,2,0,0.04999999999999982
46,1,1,0,3855,0,1,1,3992,1,0,2,2.2
38,0,0,0,2309,0,0,0,1084,0,0,1,-0.5
28,4,0,0,9205,1,1,1,3436,0,1,0,0.04999999999999982
53,0,0,2,1370,1,1,1,3364,0,2,1,0.5499999999999998
23,1,1,0,3478,0,0,0,2493,0,2,1,-0.4500000000000002
20,4,0,2,1865,2,1,1,4341,0,2,1,1.15
57,0,0,1,7518,2,0,0,2493,1,2,1,3.15
32,1,0,0,1677,1,1,1,2331,1,0,1,1.55
80,3,0,2,4817,0,1,0,3537,0,0,1,0.7999999999999998
72,2,1,1,5939,0,0,1,2434,1,1,0,3.55
40,3,1,1,2212,1,0,1,4919,0,1,1,0.8999999999999999
68,1,0,2,2650,2,0,0,4447,1,2,0,3.5
73,4,1,2,3785,2,1,0,4784,0,2,2,1.65
42,3,0,1,2348,2,0,1,4458,0,2,2,1.4
34,4,1,1,9005,2,1,1,3814,0,0,2,1.0499999999999998
86,3,0,2,5598,0,0,1,4897,0,2,2,2.6500000000000004
57,1,0,1,4866,2,0,0,2305,0,1,2,0.5499999999999998
77,2,1,2,2848,1,1,1,4175,0,0,1,1.15
55,0,0,0,1513,1,1,0,2317,0,2,2,-0.3500000000000001
89,3,1,0,4547,2,1,1,4220,0,2,2,0.5499999999999998
74,4,0,1,5440,1,1,1,3257,1,0,1,3.05
73,2,1,0,1698,0,0,1,4842,1,1,1,2.9
47,3,1,1,2056,1,0,0,2941,1,0,2,3.4
89,2,0,1,9989,2,0,0,2400,0,2,0,0.8999999999999999
26,0,1,0,5897,1,0,0,4322,0,0,1,0.5
81,3,0,1,9918,2,1,1,1043,0,2,2,0.8999999999999999
52,3,1,2,1519,1,0,1,1276,1,0,0,3.65
53,1,0,2,7130,1,1,1,1235,0,2,0,0.6499999999999999
28,2,1,0,8596,1,1,1,1063,1,1,0,2.4
35,2,1,2,5285,2,1,1,2636,1,2,1,3.8
35,0,1,0,6027,2,0,0,3483,0,2,2,0.6499999999999999
88,4,1,0,6630,2,1,1,4878,0,0,2,0.8999999999999999
34,0,1,2,9255,1,0,0,1810,0,0,0,1.25
35,0,1,0,5407,0,0,1,2777,1,0,2,3.3
28,3,1,1,6636,2,1,0,1961,1,1,1,2.75
33,0,1,0,7137,1,0,0,4956,0,2,0,0.5
24,0,0,0,2882,2,0,0,4032,0,1,2,0.5
55,2,0,1,1291,2,1,1,3796,1,0,0,2.55
51,3,0,1,3771,0,1,0,3530,0,1,0,0.04999999999999982
32,1,1,0,9005,2,1,1,3511,0,0,2,0.04999999999999982
26,0,0,0,7878,1,1,1,2944,1,1,0,2.3
51,0,1,2,6081,2,1,1,4989,1,0,1,3.9
34,3,0,1,6819,0,1,0,2331,0,1,1,0.3999999999999999
51,1,0,1,6614,0,0,0,2632,0,0,0,0.3999999999999999
61,2,0,2,2968,2,1,1,3450,0,1,2,1.2999999999999998
69,4,0,2,7326,0,1,0,4601,0,0,2,2.0
56,1,0,0,1949,2,1,0,1440,0,1,1,-1.25
74,2,1,1,4189,1,0,1,2792,0,0,1,0.6999999999999997
48,0,0,2,2253,1,1,0,2872,0,0,1,0.3999999999999999
56,3,1,0,8154,2,0,1,2181,1,0,1,3.05
46,3,1,0,7540,0,1,1,3728,0,1,2,0.5499999999999998
42,1,1,2,8557,0,1,1,1146,1,2,2,3.65
50,0,0,0,2415,2,1,1,1205,0,0,0,-0.8500000000000001
63,1,1,0,6654,1,1,0,4041,1,1,1,2.25
85,2,1,2,1927,0,1,0,4172,0,2,2,1.5
53,1,1,1,4871,2,0,0,1596,0,0,1,-0.10000000000000009
44,0,1,0,1268,1,0,0,2884,0,0,2,0.1499999999999999
25,0,0,0,3157,2,1,1,3404,0,1,0,-0.5500000000000003
24,0,0,1,2766,2,0,0,2991,0,0,2,0.6499999999999999
63,2,1,0,7587,2,0,1,1968,1,0,0,2.9
28,4,0,2,9383,1,1,1,4461,0,2,1,1.65
51,3,0,0,8105,0,1,1,3062,0,2,2,0.5499999999999998
34,2,0,0,3423,0,1,0,2201,0,2,1,-0.4500000000000002
71,1,1,1,6387,0,1,0,4718,1,1,1,2.75
27,0,1,0,8035,2,1,0,2304,0,0,1,-0.3500000000000001
62,2,0,0,8226,2,1,0,2875,0,0,0,-0.10000000000000009
84,0,0,0,7084,1,1,1,2039,0,2,0,-0.20000000000000018
19,2,0,2,5643,1,0,0,2052,1,2,2,4.65
72,3,1,2,4497,1,0,1,4346,1,2,0,4.3
80,2,0,2,5672,1,0,0,2893,1,0,0,4.15
67,1,1,2,1019,1,0,0,3967,0,0,0,0.6499999999999999
26,1,1,2,7588,1,1,1,2483,0,2,1,0.7999999999999998
41,1,0,2,8227,2,0,0,2265,0,2,1,1.15
34,2,1,2,9577,2,1,0,4444,0,1,2,2.0
34,1,0,0,7227,0,0,0,2493,1,1,0,2.4
44,0,1,2,3488,0,0,0,4482,0,1,2,1.9
50,4,0,2,2271,0,0,0,2659,1,1,2,4.15
25,4,1,1,7496,1,0,1,3636,0,2,0,1.0499999999999998
54,2,1,1,2170,2,1,1,3856,0,2,2,0.5499999999999998
32,3,0,2,2248,2,1,0,1327,1,2,0,3.0
83,0,1,1,5517,0,1,1,3947,1,0,2,3.3
80,1,1,0,5708,0,1,1,3335,0,2,0,-0.4500000000000002
40,1,1,0,9467,1,1,1,2375,0,0,0,-0.4500000000000002
84,3,1,2,6281,1,1,0,4263,1,2,1,4.0
60,0,0,0,8827,2,0,0,2824,1,1,1,2.65
28,4,0,0,8230,1,1,1,2292,1,1,2,3.05
25,2,1,2,7996,1,1,1,3073,0,2,1,1.2999999999999998
81,3,0,0,2956,2,0,0,1017,1,2,1,2.25
29,3,1,0,4331,1,1,0,2610,0,1,0,-0.4500000000000002
42,4,0,0,3071,0,1,0,2731,1,0,2,2.55
35,2,1,0,2638,0,0,0,2944,0,0,2,0.3999999999999999
48,2,0,2,9358,0,0,0,1052,0,1,0,1.5
42,4,0,0,8357,1,1,1,2313,1,2,0,2.55
75,2,0,2,6155,1,0,0,2485,1,2,1,4.15
21,0,1,1,1042,1,0,1,3165,0,1,0,0.2999999999999998
82,2,1,2,7499,1,0,1,4706,0,0,0,2.1500000000000004
45,1,1,0,6304,2,0,0,3687,1,1,1,2.4
54,1,0,1,4248,1,0,1,1751,0,2,1,0.04999999999999982
61,0,0,2,6190,0,0,1,4084,0,1,1,1.9
32,3,1,1,2875,2,0,0,2223,0,2,1,0.3999999999999999
51,4,0,0,8034,2,0,0,2798,1,0,1,2.9
64,3,1,0,7858,0,0,0,2203,0,1,2,0.8999999999999999
26,3,0,1,2284,2,0,1,4493,1,2,0,3.4
34,2,1,0,8089,2,0,0,4687,0,2,1,0.75
71,4,1,2,4307,1,1,1,3493,1,1,0,3.4499999999999997
20,2,0,1,9097,2,0,1,1989,1,0,1,3.4
56,1,0,0,8065,1,1,1,4174,0,1,2,0.3999999999999999
48,0,1,2,9442,2,0,0,1362,1,1,0,3.75
53,3,1,2,6138,0,0,1,3581,1,0,1,4.3
22,1,1,1,4953,1,0,0,1545,1,0,0,2.4
71,1,1,0,1317,2,1,0,3988,0,1,2,-0.6000000000000001
60,2,0,2,2160,2,1,1,3544,1,2,0,3.3
40,3,1,1,9371,0,1,1,2437,1,2,1,3.05
27,4,1,0,4840,0,1,1,3349,1,0,2,2.6999999999999997
65,2,0,2,2564,1,0,1,3103,0,2,2,1.7999999999999998
35,3,1,2,8264,2,0,0,4000,1,0,2,4.65
22,3,1,0,2349,2,1,0,1112,0,2,0,-0.75
78,0,0,0,9313,0,1,0,3785,1,0,0,2.15
65,3,1,0,9215,0,1,1,3013,1,2,2,3.05
73,1,0,2,2446,0,1,1,1175,1,2,2,3.15
27,4,1,0,4284,1,0,1,4037,0,2,2,1.0499999999999998
46,3,0,0,2046,0,1,0,2028,1,2,1,1.9
80,1,1,1,1734,2,1,1,2183,0,1,0,-0.4500000000000002
87,2,0,0,7271,1,1,0,3024,0,2,0,-0.10000000000000009
